t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz
1.605000,1.443807,0.035629,0.000000,-0.179810,0.000000,0.000000,-0.983701,-0.074546,0.103970,0.000000,0.000000,0.000000,3.728248
1.605500,1.443732,0.035731,0.000000,-0.177976,0.000000,0.000000,-0.984035,-0.074546,0.099064,0.000000,0.000000,0.000000,3.728222
1.606000,1.443657,0.035827,0.000000,-0.176141,0.000000,0.000000,-0.984365,-0.074545,0.094158,0.000000,0.000000,0.000000,3.728196
1.606500,1.443583,0.035919,0.000000,-0.174306,0.000000,0.000000,-0.984692,-0.074545,0.089252,0.000000,0.000000,0.000000,3.728170
1.607000,1.443508,0.036006,0.000000,-0.172470,0.000000,0.000000,-0.985015,-0.074545,0.084346,0.000000,0.000000,0.000000,3.728144
1.607500,1.443434,0.036088,0.000000,-0.170633,0.000000,0.000000,-0.985335,-0.074544,0.079441,0.000000,0.000000,0.000000,3.728118
1.608000,1.443359,0.036165,0.000000,-0.168796,0.000000,0.000000,-0.985651,-0.074544,0.074535,0.000000,0.000000,0.000000,3.728092
1.608500,1.443285,0.036237,0.000000,-0.166959,0.000000,0.000000,-0.985964,-0.074544,0.069629,0.000000,0.000000,0.000000,3.728066
1.609000,1.443210,0.036304,0.000000,-0.165121,0.000000,0.000000,-0.986273,-0.074543,0.064724,0.000000,0.000000,0.000000,3.728041
1.609500,1.443136,0.036366,0.000000,-0.163282,0.000000,0.000000,-0.986579,-0.074543,0.059818,0.000000,0.000000,0.000000,3.728015
1.610000,1.443061,0.036423,0.000000,-0.161443,0.000000,0.000000,-0.986882,-0.074542,0.054913,0.000000,0.000000,0.000000,3.727989
1.610500,1.442987,0.036476,0.000000,-0.159603,0.000000,0.000000,-0.987181,-0.074542,0.050007,0.000000,0.000000,0.000000,3.727963
1.611000,1.442912,0.036523,0.000000,-0.157763,0.000000,0.000000,-0.987477,-0.074542,0.045102,0.000000,0.000000,0.000000,3.727937
1.611500,1.442837,0.036566,0.000000,-0.155922,0.000000,0.000000,-0.987769,-0.074541,0.040196,0.000000,0.000000,0.000000,3.727911
1.612000,1.442763,0.036604,0.000000,-0.154080,0.000000,0.000000,-0.988058,-0.074541,0.035291,0.000000,0.000000,0.000000,3.727885
1.612500,1.442688,0.036637,0.000000,-0.152238,0.000000,0.000000,-0.988344,-0.074541,0.030386,0.000000,0.000000,0.000000,3.727859
1.613000,1.442614,0.036665,0.000000,-0.150396,0.000000,0.000000,-0.988626,-0.074540,0.025480,0.000000,0.000000,0.000000,3.727833
1.613500,1.442539,0.036688,0.000000,-0.148553,0.000000,0.000000,-0.988904,-0.074540,0.020575,0.000000,0.000000,0.000000,3.727808
1.614000,1.442465,0.036706,0.000000,-0.146709,0.000000,0.000000,-0.989180,-0.074540,0.015670,0.000000,0.000000,0.000000,3.727782
1.614500,1.442390,0.036719,0.000000,-0.144865,0.000000,0.000000,-0.989451,-0.074539,0.010765,0.000000,0.000000,0.000000,3.727756
1.615000,1.442316,0.036727,0.000000,-0.143021,0.000000,0.000000,-0.989720,-0.074539,0.005859,0.000000,0.000000,0.000000,3.727730
1.615500,1.442241,0.036731,0.000000,-0.141176,0.000000,0.000000,-0.989985,-0.074539,0.000954,0.000000,0.000000,0.000000,3.727704
1.616000,1.442167,0.036729,0.000000,-0.139331,0.000000,0.000000,-0.990246,-0.074538,-0.003951,0.000000,0.000000,0.000000,3.727678
1.616500,1.442092,0.036723,0.000000,-0.137485,0.000000,0.000000,-0.990504,-0.074538,-0.008856,0.000000,0.000000,0.000000,3.727652
1.617000,1.442018,0.036712,0.000000,-0.135638,0.000000,0.000000,-0.990758,-0.074538,-0.013761,0.000000,0.000000,0.000000,3.727626
1.617500,1.441943,0.036695,0.000000,-0.133792,0.000000,0.000000,-0.991010,-0.074537,-0.018666,0.000000,0.000000,0.000000,3.727600
1.618000,1.441868,0.036674,0.000000,-0.131944,0.000000,0.000000,-0.991257,-0.074537,-0.023571,0.000000,0.000000,0.000000,3.727575
1.618500,1.441794,0.036648,0.000000,-0.130097,0.000000,0.000000,-0.991501,-0.074536,-0.028476,0.000000,0.000000,0.000000,3.727549
1.619000,1.441719,0.036617,0.000000,-0.128248,0.000000,0.000000,-0.991742,-0.074536,-0.033381,0.000000,0.000000,0.000000,3.727523
1.619500,1.441645,0.036581,0.000000,-0.126400,0.000000,0.000000,-0.991979,-0.074535,-0.038286,0.000000,0.000000,0.000000,3.727497
1.620000,1.441570,0.036541,0.000000,-0.124551,0.000000,0.000000,-0.992213,-0.074535,-0.043191,0.000000,0.000000,0.000000,3.727471
1.620500,1.441496,0.036495,0.000000,-0.122701,0.000000,0.000000,-0.992444,-0.074534,-0.048096,0.000000,0.000000,0.000000,3.727445
1.621000,1.441421,0.036444,0.000000,-0.120851,0.000000,0.000000,-0.992671,-0.074534,-0.053001,0.000000,0.000000,0.000000,3.727419
1.621500,1.441347,0.036389,0.000000,-0.119001,0.000000,0.000000,-0.992894,-0.074533,-0.057906,0.000000,0.000000,0.000000,3.727393
1.622000,1.441272,0.036329,0.000000,-0.117151,0.000000,0.000000,-0.993114,-0.074533,-0.062810,0.000000,0.000000,0.000000,3.727367
1.622500,1.441198,0.036263,0.000000,-0.115300,0.000000,0.000000,-0.993331,-0.074532,-0.067715,0.000000,0.000000,0.000000,3.727342
1.623000,1.441123,0.036193,0.000000,-0.113448,0.000000,0.000000,-0.993544,-0.074532,-0.072620,0.000000,0.000000,0.000000,3.727316
1.623500,1.441049,0.036118,0.000000,-0.111596,0.000000,0.000000,-0.993754,-0.074531,-0.077525,0.000000,0.000000,0.000000,3.727290
1.624000,1.440974,0.036038,0.000000,-0.109744,0.000000,0.000000,-0.993960,-0.074530,-0.082429,0.000000,0.000000,0.000000,3.727264
1.624500,1.440900,0.035953,0.000000,-0.107892,0.000000,0.000000,-0.994163,-0.074529,-0.087334,0.000000,0.000000,0.000000,3.727238
1.625000,1.440825,0.035863,0.000000,-0.106039,0.000000,0.000000,-0.994362,-0.074529,-0.092238,0.000000,0.000000,0.000000,3.727212
1.625500,1.440750,0.035769,0.000000,-0.104185,0.000000,0.000000,-0.994558,-0.074528,-0.097143,0.000000,0.000000,0.000000,3.727186
1.626000,1.440676,0.035669,0.000000,-0.102332,0.000000,0.000000,-0.994750,-0.074527,-0.102047,0.000000,0.000000,0.000000,3.727160
1.626500,1.440601,0.035565,0.000000,-0.100478,0.000000,0.000000,-0.994939,-0.074526,-0.106951,0.000000,0.000000,0.000000,3.727134
1.627000,1.440527,0.035455,0.000000,-0.098623,0.000000,0.000000,-0.995125,-0.074526,-0.111855,0.000000,0.000000,0.000000,3.727109
1.627500,1.440452,0.035341,0.000000,-0.096769,0.000000,0.000000,-0.995307,-0.074525,-0.116760,0.000000,0.000000,0.000000,3.727083
1.628000,1.440378,0.035222,0.000000,-0.094914,0.000000,0.000000,-0.995485,-0.074524,-0.121664,0.000000,0.000000,0.000000,3.727057
1.628500,1.440303,0.035098,0.000000,-0.093059,0.000000,0.000000,-0.995661,-0.074523,-0.126568,0.000000,0.000000,0.000000,3.727031
1.629000,1.440229,0.034969,0.000000,-0.091203,0.000000,0.000000,-0.995832,-0.074522,-0.131471,0.000000,0.000000,0.000000,3.727005
1.629500,1.440154,0.034835,0.000000,-0.089347,0.000000,0.000000,-0.996001,-0.074521,-0.136375,0.000000,0.000000,0.000000,3.726979
1.630000,1.440080,0.034696,0.000000,-0.087491,0.000000,0.000000,-0.996165,-0.074520,-0.141279,0.000000,0.000000,0.000000,3.726953
1.630500,1.440005,0.034552,0.000000,-0.085634,0.000000,0.000000,-0.996327,-0.074519,-0.146183,0.000000,0.000000,0.000000,3.726927
1.631000,1.439931,0.034404,0.000000,-0.083778,0.000000,0.000000,-0.996484,-0.074518,-0.151086,0.000000,0.000000,0.000000,3.726902
1.631500,1.439856,0.034250,0.000000,-0.081921,0.000000,0.000000,-0.996639,-0.074517,-0.155990,0.000000,0.000000,0.000000,3.726876
1.632000,1.439782,0.034092,0.000000,-0.080063,0.000000,0.000000,-0.996790,-0.074515,-0.160893,0.000000,0.000000,0.000000,3.726850
1.632500,1.439707,0.033928,0.000000,-0.078206,0.000000,0.000000,-0.996937,-0.074514,-0.165796,0.000000,0.000000,0.000000,3.726824
1.633000,1.439633,0.033760,0.000000,-0.076348,0.000000,0.000000,-0.997081,-0.074513,-0.170699,0.000000,0.000000,0.000000,3.726798
1.633500,1.439558,0.033587,0.000000,-0.074490,0.000000,0.000000,-0.997222,-0.074512,-0.175602,0.000000,0.000000,0.000000,3.726772
1.634000,1.439484,0.033409,0.000000,-0.072632,0.000000,0.000000,-0.997359,-0.074510,-0.180505,0.000000,0.000000,0.000000,3.726746
1.634500,1.439409,0.033226,0.000000,-0.070773,0.000000,0.000000,-0.997492,-0.074509,-0.185408,0.000000,0.000000,0.000000,3.726720
1.635000,1.439335,0.033038,0.000000,-0.068914,0.000000,0.000000,-0.997623,-0.074508,-0.190311,0.000000,0.000000,0.000000,3.726695
1.635500,1.439260,0.032845,0.000000,-0.067055,0.000000,0.000000,-0.997749,-0.074506,-0.195213,0.000000,0.000000,0.000000,3.726669
1.636000,1.439186,0.032648,0.000000,-0.065196,0.000000,0.000000,-0.997872,-0.074505,-0.200116,0.000000,0.000000,0.000000,3.726643
1.636500,1.439111,0.032445,0.000000,-0.063336,0.000000,0.000000,-0.997992,-0.074504,-0.205018,0.000000,0.000000,0.000000,3.726617
1.637000,1.439037,0.032237,0.000000,-0.061477,0.000000,0.000000,-0.998109,-0.074502,-0.209920,0.000000,0.000000,0.000000,3.726591
1.637500,1.438962,0.032025,0.000000,-0.059617,0.000000,0.000000,-0.998221,-0.074501,-0.214822,0.000000,0.000000,0.000000,3.726565
1.638000,1.438888,0.031808,0.000000,-0.057757,0.000000,0.000000,-0.998331,-0.074499,-0.219724,0.000000,0.000000,0.000000,3.726539
1.638500,1.438813,0.031586,0.000000,-0.055897,0.000000,0.000000,-0.998437,-0.074498,-0.224626,0.000000,0.000000,0.000000,3.726513
1.639000,1.438739,0.031359,0.000000,-0.054036,0.000000,0.000000,-0.998539,-0.074496,-0.229528,0.000000,0.000000,0.000000,3.726487
1.639500,1.438664,0.031127,0.000000,-0.052176,0.000000,0.000000,-0.998638,-0.074494,-0.234429,0.000000,0.000000,0.000000,3.726462
1.640000,1.438590,0.030890,0.000000,-0.050315,0.000000,0.000000,-0.998733,-0.074493,-0.239330,0.000000,0.000000,0.000000,3.726436
1.640500,1.438515,0.030648,0.000000,-0.048454,0.000000,0.000000,-0.998825,-0.074491,-0.244232,0.000000,0.000000,0.000000,3.726410
1.641000,1.438441,0.030401,0.000000,-0.046593,0.000000,0.000000,-0.998914,-0.074489,-0.249133,0.000000,0.000000,0.000000,3.726384
1.641500,1.438366,0.030150,0.000000,-0.044731,0.000000,0.000000,-0.998999,-0.074488,-0.254033,0.000000,0.000000,0.000000,3.726358
1.642000,1.438292,0.029893,0.000000,-0.042870,0.000000,0.000000,-0.999081,-0.074486,-0.258934,0.000000,0.000000,0.000000,3.726332
1.642500,1.438217,0.029632,0.000000,-0.041009,0.000000,0.000000,-0.999159,-0.074484,-0.263835,0.000000,0.000000,0.000000,3.726306
1.643000,1.438143,0.029366,0.000000,-0.039147,0.000000,0.000000,-0.999233,-0.074482,-0.268735,0.000000,0.000000,0.000000,3.726280
1.643500,1.438068,0.029094,0.000000,-0.037285,0.000000,0.000000,-0.999305,-0.074480,-0.273635,0.000000,0.000000,0.000000,3.726255
1.644000,1.437994,0.028818,0.000000,-0.035423,0.000000,0.000000,-0.999372,-0.074478,-0.278535,0.000000,0.000000,0.000000,3.726229
1.644500,1.437919,0.028537,0.000000,-0.033561,0.000000,0.000000,-0.999437,-0.074476,-0.283435,0.000000,0.000000,0.000000,3.726203
1.645000,1.437845,0.028251,0.000000,-0.031699,0.000000,0.000000,-0.999497,-0.074474,-0.288335,0.000000,0.000000,0.000000,3.726177
1.645500,1.437770,0.027961,0.000000,-0.029837,0.000000,0.000000,-0.999555,-0.074472,-0.293234,0.000000,0.000000,0.000000,3.726151
1.646000,1.437696,0.027665,0.000000,-0.027975,0.000000,0.000000,-0.999609,-0.074470,-0.298133,0.000000,0.000000,0.000000,3.726125
1.646500,1.437621,0.027364,0.000000,-0.026112,0.000000,0.000000,-0.999659,-0.074468,-0.303033,0.000000,0.000000,0.000000,3.726099
1.647000,1.437547,0.027059,0.000000,-0.024250,0.000000,0.000000,-0.999706,-0.074466,-0.307931,0.000000,0.000000,0.000000,3.726073
1.647500,1.437472,0.026748,0.000000,-0.022387,0.000000,0.000000,-0.999749,-0.074464,-0.312830,0.000000,0.000000,0.000000,3.726048
1.648000,1.437398,0.026433,0.000000,-0.020525,0.000000,0.000000,-0.999789,-0.074462,-0.317729,0.000000,0.000000,0.000000,3.726022
1.648500,1.437323,0.026113,0.000000,-0.018662,0.000000,0.000000,-0.999826,-0.074460,-0.322627,0.000000,0.000000,0.000000,3.725996
1.649000,1.437249,0.025788,0.000000,-0.016799,0.000000,0.000000,-0.999859,-0.074457,-0.327525,0.000000,0.000000,0.000000,3.725970
1.649500,1.437175,0.025458,0.000000,-0.014937,0.000000,0.000000,-0.999888,-0.074455,-0.332423,0.000000,0.000000,0.000000,3.725944
1.650000,1.437100,0.025123,0.000000,-0.013074,0.000000,0.000000,-0.999915,-0.074453,-0.337321,0.000000,0.000000,0.000000,3.725918
1.650500,1.437026,0.024783,0.000000,-0.011211,0.000000,0.000000,-0.999937,-0.074450,-0.342218,0.000000,0.000000,0.000000,3.725892
1.651000,1.436951,0.024439,0.000000,-0.009348,0.000000,0.000000,-0.999956,-0.074448,-0.347115,0.000000,0.000000,0.000000,3.725866
1.651500,1.436877,0.024089,0.000000,-0.007485,0.000000,0.000000,-0.999972,-0.074446,-0.352012,0.000000,0.000000,0.000000,3.725841
1.652000,1.436802,0.023735,0.000000,-0.005623,0.000000,0.000000,-0.999984,-0.074443,-0.356909,0.000000,0.000000,0.000000,3.725815
1.652500,1.436728,0.023375,0.000000,-0.003760,0.000000,0.000000,-0.999993,-0.074441,-0.361806,0.000000,0.000000,0.000000,3.725789
1.653000,1.436653,0.023011,0.000000,-0.001897,0.000000,0.000000,-0.999998,-0.074438,-0.366702,0.000000,0.000000,0.000000,3.725763
1.653500,1.436579,0.022642,0.000000,-0.000034,0.000000,0.000000,-1.000000,-0.074436,-0.371598,0.000000,0.000000,0.000000,3.725737
1.654000,1.436505,0.022268,0.000000,0.001829,0.000000,0.000000,-0.999998,-0.074433,-0.376494,0.000000,0.000000,0.000000,3.725711
1.654500,1.436430,0.021889,0.000000,0.003692,0.000000,0.000000,-0.999993,-0.074431,-0.381389,0.000000,0.000000,0.000000,3.725685
1.655000,1.436356,0.021505,0.000000,0.005555,0.000000,0.000000,-0.999985,-0.074428,-0.386285,0.000000,0.000000,0.000000,3.725659
1.655500,1.436281,0.021116,0.000000,0.007417,0.000000,0.000000,-0.999972,-0.074425,-0.391180,0.000000,0.000000,0.000000,3.725634
1.656000,1.436207,0.020723,0.000000,0.009280,0.000000,0.000000,-0.999957,-0.074423,-0.396075,0.000000,0.000000,0.000000,3.725608
1.656500,1.436132,0.020324,0.000000,0.011143,0.000000,0.000000,-0.999938,-0.074420,-0.400969,0.000000,0.000000,0.000000,3.725582
1.657000,1.436058,0.019921,0.000000,0.013006,0.000000,0.000000,-0.999915,-0.074417,-0.405864,0.000000,0.000000,0.000000,3.725556
1.657500,1.435984,0.019893,0.000000,0.014867,0.000000,0.000000,-0.999889,-0.074453,0.349439,0.000000,0.000000,0.000000,3.722673
1.658000,1.435909,0.020240,0.000000,0.016728,0.000000,0.000000,-0.999860,-0.074452,0.344526,0.000000,0.000000,0.000000,3.722647
1.658500,1.435835,0.020582,0.000000,0.018590,0.000000,0.000000,-0.999827,-0.074451,0.339613,0.000000,0.000000,0.000000,3.722622
1.659000,1.435760,0.020919,0.000000,0.020450,0.000000,0.000000,-0.999791,-0.074450,0.334700,0.000000,0.000000,0.000000,3.722596
1.659500,1.435686,0.021251,0.000000,0.022311,0.000000,0.000000,-0.999751,-0.074449,0.329788,0.000000,0.000000,0.000000,3.722570
1.660000,1.435611,0.021578,0.000000,0.024172,0.000000,0.000000,-0.999708,-0.074448,0.324875,0.000000,0.000000,0.000000,3.722544
1.660500,1.435537,0.021901,0.000000,0.026033,0.000000,0.000000,-0.999661,-0.074447,0.319963,0.000000,0.000000,0.000000,3.722518
1.661000,1.435462,0.022218,0.000000,0.027893,0.000000,0.000000,-0.999611,-0.074446,0.315051,0.000000,0.000000,0.000000,3.722492
1.661500,1.435388,0.022531,0.000000,0.029754,0.000000,0.000000,-0.999557,-0.074445,0.310139,0.000000,0.000000,0.000000,3.722467
1.662000,1.435314,0.022839,0.000000,0.031614,0.000000,0.000000,-0.999500,-0.074444,0.305228,0.000000,0.000000,0.000000,3.722441
1.662500,1.435239,0.023141,0.000000,0.033474,0.000000,0.000000,-0.999440,-0.074443,0.300316,0.000000,0.000000,0.000000,3.722415
1.663000,1.435165,0.023439,0.000000,0.035335,0.000000,0.000000,-0.999376,-0.074442,0.295405,0.000000,0.000000,0.000000,3.722389
1.663500,1.435090,0.023732,0.000000,0.037194,0.000000,0.000000,-0.999308,-0.074441,0.290494,0.000000,0.000000,0.000000,3.722363
1.664000,1.435016,0.024020,0.000000,0.039054,0.000000,0.000000,-0.999237,-0.074440,0.285583,0.000000,0.000000,0.000000,3.722337
1.664500,1.434941,0.024303,0.000000,0.040914,0.000000,0.000000,-0.999163,-0.074439,0.280673,0.000000,0.000000,0.000000,3.722311
1.665000,1.434867,0.024582,0.000000,0.042773,0.000000,0.000000,-0.999085,-0.074439,0.275762,0.000000,0.000000,0.000000,3.722286
1.665500,1.434792,0.024855,0.000000,0.044633,0.000000,0.000000,-0.999003,-0.074438,0.270852,0.000000,0.000000,0.000000,3.722260
1.666000,1.434718,0.025123,0.000000,0.046492,0.000000,0.000000,-0.998919,-0.074437,0.265942,0.000000,0.000000,0.000000,3.722234
1.666500,1.434644,0.025387,0.000000,0.048351,0.000000,0.000000,-0.998830,-0.074436,0.261032,0.000000,0.000000,0.000000,3.722208
1.667000,1.434569,0.025645,0.000000,0.050210,0.000000,0.000000,-0.998739,-0.074435,0.256122,0.000000,0.000000,0.000000,3.722182
1.667500,1.434495,0.025899,0.000000,0.052069,0.000000,0.000000,-0.998644,-0.074434,0.251213,0.000000,0.000000,0.000000,3.722156
1.668000,1.434420,0.026148,0.000000,0.053927,0.000000,0.000000,-0.998545,-0.074434,0.246303,0.000000,0.000000,0.000000,3.722130
1.668500,1.434346,0.026392,0.000000,0.055785,0.000000,0.000000,-0.998443,-0.074433,0.241394,0.000000,0.000000,0.000000,3.722105
1.669000,1.434271,0.026630,0.000000,0.057643,0.000000,0.000000,-0.998337,-0.074432,0.236485,0.000000,0.000000,0.000000,3.722079
1.669500,1.434197,0.026865,0.000000,0.059501,0.000000,0.000000,-0.998228,-0.074431,0.231576,0.000000,0.000000,0.000000,3.722053
1.670000,1.434123,0.027094,0.000000,0.061359,0.000000,0.000000,-0.998116,-0.074431,0.226667,0.000000,0.000000,0.000000,3.722027
1.670500,1.434048,0.027318,0.000000,0.063216,0.000000,0.000000,-0.998000,-0.074430,0.221758,0.000000,0.000000,0.000000,3.722001
1.671000,1.433974,0.027537,0.000000,0.065073,0.000000,0.000000,-0.997880,-0.074429,0.216850,0.000000,0.000000,0.000000,3.721975
1.671500,1.433899,0.027752,0.000000,0.066930,0.000000,0.000000,-0.997758,-0.074428,0.211942,0.000000,0.000000,0.000000,3.721950
1.672000,1.433825,0.027961,0.000000,0.068787,0.000000,0.000000,-0.997631,-0.074428,0.207033,0.000000,0.000000,0.000000,3.721924
1.672500,1.433750,0.028166,0.000000,0.070643,0.000000,0.000000,-0.997502,-0.074427,0.202125,0.000000,0.000000,0.000000,3.721898
1.673000,1.433676,0.028365,0.000000,0.072499,0.000000,0.000000,-0.997368,-0.074426,0.197217,0.000000,0.000000,0.000000,3.721872
1.673500,1.433602,0.028560,0.000000,0.074355,0.000000,0.000000,-0.997232,-0.074426,0.192309,0.000000,0.000000,0.000000,3.721846
1.674000,1.433527,0.028750,0.000000,0.076211,0.000000,0.000000,-0.997092,-0.074425,0.187402,0.000000,0.000000,0.000000,3.721820
1.674500,1.433453,0.028935,0.000000,0.078066,0.000000,0.000000,-0.996948,-0.074424,0.182494,0.000000,0.000000,0.000000,3.721794
1.675000,1.433378,0.029115,0.000000,0.079921,0.000000,0.000000,-0.996801,-0.074424,0.177587,0.000000,0.000000,0.000000,3.721769
1.675500,1.433304,0.029290,0.000000,0.081776,0.000000,0.000000,-0.996651,-0.074423,0.172679,0.000000,0.000000,0.000000,3.721743
1.676000,1.433229,0.029460,0.000000,0.083631,0.000000,0.000000,-0.996497,-0.074423,0.167772,0.000000,0.000000,0.000000,3.721717
1.676500,1.433155,0.029626,0.000000,0.085485,0.000000,0.000000,-0.996339,-0.074422,0.162865,0.000000,0.000000,0.000000,3.721691
1.677000,1.433081,0.029786,0.000000,0.087339,0.000000,0.000000,-0.996179,-0.074422,0.157958,0.000000,0.000000,0.000000,3.721665
1.677500,1.433006,0.029941,0.000000,0.089192,0.000000,0.000000,-0.996014,-0.074421,0.153051,0.000000,0.000000,0.000000,3.721639
1.678000,1.432932,0.030092,0.000000,0.091046,0.000000,0.000000,-0.995847,-0.074420,0.148144,0.000000,0.000000,0.000000,3.721614
1.678500,1.432857,0.030238,0.000000,0.092899,0.000000,0.000000,-0.995676,-0.074420,0.143237,0.000000,0.000000,0.000000,3.721588
1.679000,1.432783,0.030379,0.000000,0.094751,0.000000,0.000000,-0.995501,-0.074419,0.138331,0.000000,0.000000,0.000000,3.721562
1.679500,1.432709,0.030514,0.000000,0.096603,0.000000,0.000000,-0.995323,-0.074419,0.133424,0.000000,0.000000,0.000000,3.721536
1.680000,1.432634,0.030645,0.000000,0.098455,0.000000,0.000000,-0.995141,-0.074418,0.128518,0.000000,0.000000,0.000000,3.721510
1.680500,1.432560,0.030771,0.000000,0.100307,0.000000,0.000000,-0.994957,-0.074418,0.123611,0.000000,0.000000,0.000000,3.721484
1.681000,1.432485,0.030893,0.000000,0.102158,0.000000,0.000000,-0.994768,-0.074417,0.118705,0.000000,0.000000,0.000000,3.721458
1.681500,1.432411,0.031009,0.000000,0.104009,0.000000,0.000000,-0.994576,-0.074417,0.113799,0.000000,0.000000,0.000000,3.721433
1.682000,1.432336,0.031120,0.000000,0.105859,0.000000,0.000000,-0.994381,-0.074417,0.108893,0.000000,0.000000,0.000000,3.721407
1.682500,1.432262,0.031227,0.000000,0.107709,0.000000,0.000000,-0.994182,-0.074416,0.103987,0.000000,0.000000,0.000000,3.721381
1.683000,1.432188,0.031328,0.000000,0.109559,0.000000,0.000000,-0.993980,-0.074416,0.099081,0.000000,0.000000,0.000000,3.721355
1.683500,1.432113,0.031425,0.000000,0.111408,0.000000,0.000000,-0.993775,-0.074415,0.094175,0.000000,0.000000,0.000000,3.721329
1.684000,1.432039,0.031517,0.000000,0.113257,0.000000,0.000000,-0.993566,-0.074415,0.089269,0.000000,0.000000,0.000000,3.721303
