t,x1,x2,p1,p2,Ptot,E,Erel
15.6,1.0381058262201337e-2,1.0896189417378077,0.13644081925918675,-0.13644081925918675,0.0,5.0009308048587e-2,1.8616097173823588e-4
15.610000000000001,1.1784403192434711e-2,1.0882155968075744,0.1442281667874882,-0.1442281667874882,0.0,5.001040088205431e-2,2.0801764108443997e-4
15.620000000000001,1.3264179316283225e-2,1.0867358206837259,0.1517270579822147,-0.1517270579822147,0.0,5.001151055006882e-2,2.3021100137465792e-4
15.63,1.4817427081499182e-2,1.0851825729185098,0.15892249506097675,-0.15892249506097675,0.0,5.00126281797251e-2,2.5256359450026534e-4
15.64,1.644103999255215e-2,1.0835589600074569,0.16580008714961683,-0.16580008714961683,0.0,5.001374483445632e-2,2.748966891247257e-4
15.65,1.813177082362002e-2,1.081868229176389,0.17234607906395769,-0.17234607906395769,0.0,5.001485158549129e-2,2.970317098241466e-4
15.66,1.9886238113040664e-2,1.0801137618869685,0.17854737882017063,-0.17854737882017063,0.0,5.001593958324872e-2,3.1879166497272794e-4
15.67,2.1700932926235234e-2,1.078299067073774,0.18439158381874327,-0.18439158381874327,0.0,5.001700012809859e-2,3.400025619701424e-4
15.68,2.357222587357734e-2,1.0764277741264319,0.1898670056496784,-0.1898670056496784,0.0,5.0018024739924186e-2,3.6049479848199113e-4
15.69,2.5496374369172306e-2,1.074503625630837,0.1949626934693142,-0.1949626934693142,0.0,5.0019005225929405e-2,3.801045185863876e-4
15.700000000000001,2.7469530116028935e-2,1.0725304698839802,0.19966845590201132,-0.19966845590201132,0.0,5.0019933746148035e-2,3.9867492295897407e-4
15.71,2.9487746802653515e-2,1.0705122531973554,0.20397488142290443,-0.20397488142290443,0.0,5.002080287613261e-2,4.160575226504197e-4
15.72,3.15469879956728e-2,1.068453012004336,0.2078733571809517,-0.2078733571809517,0.0,5.0021605666319635e-2,4.321133263909808e-4
15.73,3.3643135212700744e-2,1.066356864787308,0.21135608622463709,-0.21135608622463709,0.0,5.002233569759893e-2,4.467139519769007e-4
15.74,3.577199615930329e-2,1.0642280038407055,0.21441610309587317,-0.21441610309587317,0.0,5.0022987132640216e-2,4.597426528026019e-4
15.75,3.792931311358724e-2,1.0620706868864216,0.21704728776091753,-0.21704728776091753,0.0,5.0023554762569034e-2,4.7109525137894933e-4
15.76,4.011077144164403e-2,1.0598892285583648,0.21924437785044004,-0.21924437785044004,0.0,5.0024034048616335e-2,4.806809723249808e-4
15.77,4.231200822681754e-2,1.0576879917731912,0.22100297918426165,-0.22100297918426165,0.0,5.0024421158410944e-2,4.884231682171494e-4
15.780000000000001,4.452862099553743e-2,1.0554713790044714,0.22231957455971474,-0.22231957455971474,0.0,5.002471299662302e-2,4.942599324586619e-4
15.790000000000001,4.675617652226625e-2,1.0532438234777428,0.22319153078604842,-0.22319153078604842,0.0,5.002490722971413e-2,4.981445942808796e-4
15.8,4.899021969595054e-2,1.0510097803040586,0.22361710395081003,-0.22361710395081003,0.0,5.002500230459648e-2,5.000460919278573e-4
15.81,5.122628243024294e-2,1.048773717569766,0.22359544290767,-0.22359544290767,0.0,5.002499746105135e-2,4.999492210253078e-4
15.82,5.345989259967487e-2,1.046540107400334,0.22312659097871462,-0.22312659097871462,0.0,5.00248927378077e-2,4.978547561522431e-4
15.83,5.568658298390745e-2,1.0443134170161015,0.22221148586780182,-0.22221148586780182,0.0,5.002468897223259e-2,4.937794446500934e-4
15.84,5.790190020217222e-2,1.0420980997978369,0.22085195778515343,-0.22085195778515343,0.0,5.002438779363554e-2,4.8775587270913275e-4
15.85,6.010141362003266e-2,1.0398985863799766,0.21905072578693474,-0.21905072578693474,0.0,5.002399161024063e-2,4.7983220481093077e-4
15.860000000000001,6.2280724210653046e-2,1.0377192757893563,0.2168113923371422,-0.2168113923371422,0.0,5.002350358993029e-2,4.7007179860405953e-4
15.870000000000001,6.443547335285214e-2,1.0355645266471571,0.21413843610267538,-0.21413843610267538,0.0,5.0022927634915e-2,4.5855269829822495e-4
15.88,6.656135154834554e-2,1.0334386484516636,0.2110372029960032,-0.2110372029960032,0.0,5.0022268350530995e-2,4.453670106181743e-4
15.89,6.865410704074225e-2,1.0313458929592667,0.20751389548333898,-0.20751389548333898,0.0,5.0021531008416185e-2,4.3062016832198715e-4
15.9,7.070955431905748e-2,1.0292904456809515,0.20357556017970807,-0.20357556017970807,0.0,5.002072150435805e-2,4.14430087159328e-4
15.91,7.272358248873462e-2,1.0272764175112745,0.19923007375571777,-0.19923007375571777,0.0,5.0019846311151146e-2,3.969262230212038e-4
15.92,7.469216349343429e-2,1.0253078365065749,0.19448612718421604,-0.19448612718421604,0.0,5.001891242684033e-2,3.782485368049309e-4
15.93,7.661136017114709e-2,1.023388639828862,0.18935320835834588,-0.18935320835834588,0.0,5.001792731876455e-2,3.585463752893419e-4
15.94,7.847733412851761e-2,1.0215226658714915,0.18384158311575904,-0.18384158311575904,0.0,5.0016898863848025e-2,3.3797727695877795e-4
15.950000000000001,8.028635341763111e-2,1.019713646582378,0.17796227470694068,-0.17796227470694068,0.0,5.0015835285616254e-2,3.167057123233669e-4
15.96,8.203479999990937e-2,1.0179652000000996,0.17172704174870843,-0.17172704174870843,0.0,5.001474508844077e-2,2.9490176881363746e-4
15.97,8.371917698218781e-2,1.016280823017821,0.16514835470697872,-0.16514835470697872,0.0,5.001363698953813e-2,2.7273979076092254e-4
15.98,8.533611561050188e-2,1.014663884389507,0.15823937095583507,-0.15823937095583507,0.0,5.001251984926719e-2,2.5039698534207134e-4
15.99,8.688238200759495e-2,1.013117617992414,0.15101390846277976,-0.15101390846277976,0.0,5.00114026002815e-2,2.2805200562830936e-4
16.0,8.835488364067284e-2,1.011645116359336,0.14348641815279886,-0.14348641815279886,0.0,5.0010294176104114e-2,2.058835220805629e-4
16.01,8.97506755064694e-2,1.0102493244935395,0.13567195500651238,-0.13567195500651238,0.0,5.0009203439694554e-2,1.8406879388935227e-4
16.02,9.106696602125301e-2,1.0089330339787559,0.1275861479502129,-0.1275861479502129,0.0,5.000813911258126e-2,1.6278225162341648e-4
16.03,9.230112260399413e-2,1.0076988773960147,0.11924516859801296,-0.11924516859801296,0.0,5.0007109705123926e-2,1.4219410247678896e-4
16.04,9.345067694152727e-2,1.0065493230584814,0.110665698908617,-0.110665698908617,0.0,5.000612344846453e-2,1.2246896928885787e-4
16.05,9.451332992517737e-2,1.0054866700748313,0.10186489782140379,-0.10186489782140379,0.0,5.0005188228711146e-2,1.0376457422120438e-4
16.06,9.548695624897714e-2,1.0045130437510315,9.286036693854778e-2,-9.286036693854778e-2,0.0,5.000431152388117e-2,8.623047762168475e-5
16.07,9.636960866027897e-2,1.0036303913397295,8.367011532181466e-2,-8.367011532181466e-2,0.0,5.000350034410627e-2,7.000688212369087e-5
16.080000000000002,9.715952185426023e-2,1.0028404781457483,7.43125234744379e-2,-7.43125234744379e-2,0.0,5.0002761175579835e-2,5.522351159498164e-5
16.09,9.785511600453298e-2,1.0021448839954756,6.480630658011227e-2,-6.480630658011227e-2,0.0,5.000209992869346e-2,4.199857386741327e-5
16.1,9.845499992279667e-2,1.001545000077212,5.5170477072626435e-2,-5.5170477072626435e-2,0.0,5.000152189077742e-2,3.0437815546624452e-5
16.11,9.895797384121478e-2,1.0010420261587938,4.542430661099532e-2,-4.542430661099532e-2,0.0,5.00010316838227e-2,2.063367645230293e-5
16.12,9.936303181195047e-2,1.0006369681880583,3.558728753614223e-2,-3.558728753614223e-2,0.0,5.000063322752416e-2,1.2664550481517023e-5
16.13,9.966936371906226e-2,1.0003306362809465,2.567909388621687e-2,-2.567909388621687e-2,0.0,5.0000329707938315e-2,6.594158764583458e-6
16.14,9.987635689873595e-2,1.0001236431012728,1.571954204851908e-2,-1.571954204851908e-2,0.0,5.000012355200818e-2,2.4710401619332203e-6
16.15,9.998359736461217e-2,1.0000164026353966,5.728551126724241e-3,-5.728551126724241e-3,0.0,5.000001640815601e-2,3.281631184848249e-7
16.16,9.999087063575916e-2,1.0000091293642497,-4.2738968973240424e-3,4.2738968973240424e-3,0.0,5.000000913310428e-2,1.826620839306955e-7
16.17,9.989816216563464e-2,1.0001018378343742,-1.426779712757767e-2,1.426779712757767e-2,0.0,5.00001017850243e-2,2.0357004842930204e-6
16.18,9.970565737117887e-2,1.00029434262883,-2.4233161763576136e-2,2.4233161763576136e-2,0.0,5.000029362307141e-2,5.8724614264427e-6
16.19,9.941374126198076e-2,1.000586258738028,-3.415006007604745e-2,3.415006007604745e-2,0.0,5.000058311330852e-2,1.1662266168610526e-5
16.2,9.90229976702587e-2,1.0009770023297502,-4.3998658268366665e-2,4.3998658268366665e-2,0.0,5.0000967940971586e-2,1.9358819429993145e-5
16.21,9.853420808319613e-2,1.0014657919168128,-5.3759259144149155e-2,5.3759259144149155e-2,0.0,5.0001445028978686e-2,2.8900579571999823e-5
16.22,9.794835007996718e-2,1.0020516499200418,-6.341234150164332e-2,6.341234150164332e-2,0.0,5.000201056253417e-2,4.0211250681709764e-5
16.23,9.72665953765783e-2,1.0027334046234306,-7.293859917613423e-2,7.293859917613423e-2,0.0,5.0002660019631814e-2,5.32003926345669e-5
16.240000000000002,9.649030748243625e-2,1.0035096925175726,-8.231897965227285e-2,8.231897965227285e-2,0.0,5.0003388207212444e-2,6.776414424716758e-5
16.25,9.562103897332935e-2,1.0043789610266793,-9.153472216910695e-2,9.153472216910695e-2,0.0,5.0004189302688434e-2,8.378605376696531e-5
16.26,9.466052838627581e-2,1.005339471613733,-0.10056739524160285,0.10056739524160285,0.0,5.00050569004999e-2,1.0113800999633753e-4
16.27,9.361069674244972e-2,1.006389303257559,-0.10939893352361553,0.10939893352361553,0.0,5.000598406333509e-2,1.1968126670008885e-4
16.28,9.247364370513873e-2,1.00752635629487,-0.11801167393858099,0.11801167393858099,0.0,5.0006963377600015e-2,1.3926755199858396e-4
16.29,9.125164338041748e-2,1.0087483566195912,-0.1263883910056693,0.1263883910056693,0.0,5.0007987012697624e-2,1.5974025395076836e-4
16.3,8.994713976893541e-2,1.0100528602310732,-0.13451233129074625,0.13451233129074625,0.0,5.000904678364181e-2,1.8093567283453097e-4
16.31,8.856274187791548e-2,1.0114372581220932,-0.1423672469132417,0.1423672469132417,0.0,5.0010134216503965e-2,2.0268433007758455e-4
16.32,8.710121850313972e-2,1.0128987814968688,-0.1499374280419107,0.1499374280419107,0.0,5.00112406161711e-2,2.2481232342025332e-4
16.330000000000002,8.556549269135769e-2,1.014434507308651,-0.1572077343144959,0.1572077343144959,0.0,5.001235713587136e-2,2.4714271742554096e-4
16.34,8.395863589419295e-2,1.0160413641058157,-0.16416362511845206,0.16416362511845206,0.0,5.0013474847913186e-2,2.69496958262005e-4
16.35,8.228386182523983e-2,1.0177161381747688,-0.17079118867217133,0.17079118867217133,0.0,5.0014584815071206e-2,2.916963014223945e-4
16.36,8.054452003263625e-2,1.0194554799673725,-0.17707716984854627,0.17707716984854627,0.0,5.001567816204788e-2,3.1356324095593803e-4
16.37,7.87440891999674e-2,1.0212559108000414,-0.18300899668522408,0.18300899668522408,0.0,5.001674614644091e-2,3.349229288164551e-4
16.38,7.688617018889861e-2,1.0231138298111102,-0.18857480552853145,0.18857480552853145,0.0,5.001778022864714e-2,3.556045729410922e-4
16.39,7.497447883745204e-2,1.0250255211625567,-0.19376346476078177,0.19376346476078177,0.0,5.001877214014511e-2,3.754428029004158e-4
16.4,7.301283852833057e-2,1.0269871614716781,-0.19856459706351054,0.19856459706351054,0.0,5.001971394961064e-2,3.9427899221108827e-4
16.41,7.100517254215245e-2,1.0289948274578562,-0.20296860017211227,0.20296860017211227,0.0,5.002059812633504e-2,4.119625266990605e-4
16.42,6.895549621089005e-2,1.0310445037891185,-0.2069666660803698,0.2069666660803698,0.0,5.002141760044138e-2,4.283520088259322e-4
16.43,6.686790888720587e-2,1.0331320911128026,-0.2105507986564666,0.2105507986564666,0.0,5.002216581941465e-2,4.433163882912309e-4
16.44,6.474658574574728e-2,1.035253414254261,-0.21371382963525046,0.21371382963525046,0.0,5.0022836800495935e-2,4.567360099169685e-4
16.45,6.259576943279721e-2,1.037404230567211,-0.21644943295476382,0.21644943295476382,0.0,5.002342517852048e-2,4.68503570407868e-4
16.46,6.041976158098155e-2,1.0395802384190267,-0.2187521374083677,0.2187521374083677,0.0,5.0023926248817636e-2,4.785249763510072e-4
16.47,5.822291420600394e-2,1.0417770857940043,-0.2206173375871548,0.2206173375871548,0.0,5.002433600482929e-2,4.867200965841248e-4
16.48,5.600962100261433e-2,1.0439903789973939,-0.2220413030907676,0.2220413030907676,0.0,5.00246511701464e-2,4.930234029262839e-4
16.490000000000002,5.3784308557219496e-2,1.0462156914427887,-0.2230211859881989,0.2230211859881989,0.0,5.002486922470707e-2,4.973844941397179e-4
16.5,5.155142749471023e-2,1.0484485725052979,-0.22355502651365378,0.22355502651365378,0.0,5.002498842494704e-2,4.997684989391229e-4
16.51,4.931544357721155e-2,1.0506845564227965,-0.22364175698608135,0.22364175698608135,0.0,5.002500781774119e-2,5.001563548220891e-4
16.52,4.708082877255846e-2,1.0529191712274495,-0.2232812039445368,0.2232812039445368,0.0,5.002492724802476e-2,4.985449604934236e-4
16.53,4.485205231036026e-2,1.0551479476896477,-0.22247408849510317,0.22247408849510317,0.0,5.002474736003317e-2,4.949472006617042e-4
16.54,4.263357174354135e-2,1.0573664282564668,-0.2212220248686793,0.2212220248686793,0.0,5.0024469592150816e-2,4.893918430146074e-4
16.55,4.042982403323536e-2,1.0595701759667728,-0.21952751719251806,0.21952751719251806,0.0,5.00240961654097e-2,4.8192330819221615e-4
16.56,3.8245216674862914e-2,1.0617547833251453,-0.2173939544819718,0.2173939544819718,0.0,5.002363006573e-2,4.726013145982247e-4
16.57,3.6084118883140746e-2,1.0639158811168674,-0.21482560386246158,0.21482560386246158,0.0,5.002307502004476e-2,4.615004008934323e-4
16.580000000000002,3.3950852853652305e-2,1.0660491471463558,-0.21182760203522644,0.21182760203522644,0.0,5.002243546649928e-2,4.4870932998389214e-4
16.59,3.184968511845657e-2,1.0681503148815514,-0.20840594500392087,0.20840594500392087,0.0,5.0021716518963706e-2,4.3433037927240105e-4
16.6,2.9784818013023927e-2,1.070215181986984,-0.20456747608260747,0.20456747608260747,0.0,5.0020923926142616e-2,4.1847852285059535e-4
16.61,2.7760381271565247e-2,1.0722396187284429,-0.20031987220912886,0.20031987220912886,0.0,5.0020064025608255e-2,4.012805121633704e-4
16.62,2.5780423767563444e-2,1.0742195762324447,-0.19567162859123197,0.19567162859123197,0.0,5.00191436931251e-2,3.8287386250029855e-4
16.63,2.3848905416026522e-2,1.0761510945839816,-0.1906320417161526,0.1906320417161526,0.0,5.0018170287671776e-2,3.63405753433798e-4
16.64,2.1969689253657557e-2,1.0780303107463507,-0.18521119075764095,0.18521119075764095,0.0,5.001715159259827e-2,3.4303185196371484e-4
16.65,2.0146533712781283e-2,1.079853466287227,-0.17941991741761398,0.17941991741761398,0.0,5.0016095753390444e-2,3.219150678071542e-4
16.66,1.8383085104479453e-2,1.0816169148955288,-0.1732698042427518,0.1732698042427518,0.0,5.00150112125385e-2,3.0022425076825455e-4
16.67,1.6682870325968675e-2,1.0833171296740396,-0.1667731514594041,0.1667731514594041,0.0,5.00139066420312e-2,2.781328406223355e-4
16.68,1.5049289806805966e-2,1.0849507101932023,-0.1599429523731376,0.1599429523731376,0.0,5.00127908740143e-2,2.5581748028427565e-4
16.69,1.3485610708029654e-2,1.0865143892919786,-0.15279286738212483,0.15279286738212483,0.0,5.00116728301688e-2,2.3345660337431532e-4
16.7,1.1994960387837292e-2,1.088005039612171,-0.1453371966563478,0.1453371966563478,0.0,5.001056145037332e-2,2.1122900746461913e-4
16.71,1.0580320146869264e-2,1.089419679853139,-0.13759085153725809,0.13759085153725809,0.0,5.000946562122076e-2,1.8931242441344554e-4
16.72,9.244519265607504e-3,1.0907554807344009,-0.12956932471509386,0.12956932471509386,0.0,5.000839410496108e-2,1.6788209921986234e-4
16.73,7.990229345814538e-3,1.0920097706541938,-0.12128865924349944,0.12128865924349944,0.0,5.0007355469438e-2,1.4710938875825395e-4
16.740000000000002,6.819958967329951e-3,1.0931800410326782,-0.11276541645341803,0.11276541645341803,0.0,5.0006358019581254e-2,1.2716039162335969e-4
16.75,5.736048670910711e-3,1.0942639513290973,-0.1040166428304298,0.1040166428304298,0.0,5.000540973099987e-2,1.0819461999572714e-4
16.76,4.740666277149658e-3,1.0952593337228582,-9.505983592178072e-2,9.505983592178072e-2,0.0,5.000451818620978e-2,9.036372419390911e-5
16.77,3.8358025508343145e-3,1.0961641974491736,-8.591290934128809e-2,8.591290934128809e-2,0.0,5.0003690514002844e-2,7.38102800551531e-5
16.78,3.0232672194173095e-3,1.0969767327805906,-7.659415694211288e-2,7.659415694211288e-2,0.0,5.0002933332445945e-2,5.866664891718266e-5
16.79,2.3046853535614777e-3,1.0976953146464463,-6.712221622905346e-2,6.712221622905346e-2,0.0,5.0002252695962646e-2,4.505391925119221e-5
16.8,1.681494116998531e-3,1.0983185058830092,-5.751603108353591e-2,5.751603108353591e-2,0.0,5.0001654046922715e-2,3.308093845258425e-5
16.81,1.154939892201595e-3,1.0988450601078061,-4.7794813875851314e-2,4.7794813875851314e-2,0.0,5.00011421721237e-2,2.2843442472331125e-5
16.82,7.260757876202634e-4,1.0992739242123875,-3.7978007040415006e-2,3.7978007040415006e-2,0.0,5.0000721164516336e-2,1.4423290324999646e-5
16.830000000000002,3.9575953146369887e-4,1.099604240468544,-2.8085244190897883e-2,2.8085244190897883e-2,0.0,5.0000394390477536e-2,7.887809548995359e-6
16.84,1.6465175624421464e-4,1.0998353482437635,-1.813631085299896e-2,1.813631085299896e-2,0.0,5.000016446289263e-2,3.2892578508136817e-6
16.85,3.3214677512249676e-5,1.0999667853224955,-8.151104893394033e-3,8.151104893394033e-3,0.0,5.000003322026247e-2,6.644052476245654e-7
16.86,1.7111694252679142e-6,1.0999982888305826,1.8504032759976818e-3,-1.8504032759976818e-3,0.0,5.000000171200316e-2,3.424006148056152e-8
16.87,7.020423899944348e-5,1.0999297957610086,1.1848210638837432e-2,-1.1848210638837432e-2,0.0,5.0000070190054785e-2,1.4038010939798594e-6
16.88,2.3855690009562825e-4,1.0997614430999125,2.182232158039952e-2,-2.182232158039952e-2,0.0,5.000023810686697e-2,4.762137337660502e-6
16.89,5.064324473916298e-4,1.0994935675526165,3.175278787880081e-2,-3.175278787880081e-2,0.0,5.00005041197764e-2,1.0082395526245219e-5
16.9,8.732951297928563e-4,1.0991267048702151,4.161974860144449e-2,-4.161974860144449e-2,0.0,5.000086610174388e-2,1.7322034875921735e-5
16.91,1.338411221934505e-3,1.0986615887780733,5.140346982688527e-2,-5.140346982688527e-2,0.0,5.0001321158362026e-2,2.6423167238803736e-5
16.92,1.9008504916322925e-3,1.0980991495083754,6.108438411267226e-2,-6.108438411267226e-2,0.0,5.0001865650998116e-2,3.731301996059971e-5
16.93,2.5594880603468234e-3,1.0974405119396609,7.064312963023389e-2,-7.064312963023389e-2,0.0,5.000249522588887e-2,4.990451777570062e-5
16.94,3.3130066529406684e-3,1.096686993347067,8.006058888853507e-2,-8.006058888853507e-2,0.0,5.000320484895343e-2,6.409697906689649e-5
16.95,4.15989923222864e-3,1.0958401007677792,8.931792696905919e-2,-8.931792696905919e-2,0.0,5.0003988846045934e-2,7.977692091695729e-5
16.96,5.0984720130521615e-3,1.0949015279869556,9.839662919564517e-2,-9.839662919564517e-2,0.0,5.00048409483254e-2,9.681896650626226e-5
16.97,6.126847849849587e-3,1.0938731521501581,0.10727853816383986,-0.10727853816383986,0.0,5.0005754342382226e-2,1.1508684764280332e-4
16.98,7.242969990947321e-3,1.0927570300090603,0.11594589005570687,-0.11594589005570687,0.0,5.0006721724717235e-2,1.344344943429718e-4
16.990000000000002,8.444606192063168e-3,1.0915553938079445,0.12438135016746246,-0.12438135016746246,0.0,5.000773536014165e-2,1.547072028312832e-4
17.0,9.729353180794896e-3,1.090270646819213,0.13256804757888316,-0.13256804757888316,0.0,5.000878714362639e-2,1.7574287252602986e-4
17.01,1.1094641463165042e-2,1.088905358536843,0.14048960889514608,-0.14048960889514608,0.0,5.000986866511088e-2,1.973733022159193e-4
17.02,1.2537740462608865e-2,1.087462259537399,0.14813019099361874,-0.14813019099361874,0.0,5.001097127674901e-2,2.194255349784176e-4
17.03,1.4055763981127479e-2,1.0859442360188805,0.15547451271010415,-0.15547451271010415,0.0,5.001208616205835e-2,2.4172324116528103e-4
17.04,1.5645675971683846e-2,1.0843543240283242,0.16250788540116934,-0.16250788540116934,0.0,5.001320440641592e-2,2.6408812831668583e-4
17.05,1.7304296610296855e-2,1.0826957033897113,0.16921624232143223,-0.16921624232143223,0.0,5.001431706834e-2,2.8634136679833673e-4
17.06,1.9028308655689278e-2,1.080971691344319,0.17558616675705224,-0.17558616675705224,0.0,5.001541525098554e-2,3.083050197090481e-4
17.07,2.081426408377033e-2,1.079185735916238,0.1816049188591582,-0.1816049188591582,0.0,5.0016490173284286e-2,3.298034656840082e-4
17.080000000000002,2.265859098368385e-2,1.0773414090163245,0.1872604611235458,-0.1872604611235458,0.0,5.0017533240157445e-2,3.506648031471876e-4
17.09,2.455760070163001e-2,1.0754423992983784,0.19254148246568634,-0.19254148246568634,0.0,5.0018536111242455e-2,3.7072222484738006e-4
17.1,2.650749521817292e-2,1.0734925047818356,0.1974374208428955,-0.1974374208428955,0.0,5.0019490767581956e-2,3.898153516374008e-4
17.11,2.850437474427949e-2,1.071495625255729,0.20193848437841888,-0.20193848437841888,0.0,5.0020389575744e-2,4.077915148782689e-4
17.12,3.054424552089751e-2,1.069455754479111,0.20603567094518543,-0.20603567094518543,0.0,5.002122534885837e-2,4.245069771656444e-4
17.13,3.262302780647375e-2,1.0673769721935347,0.2097207861700616,-0.2097207861700616,0.0,5.0021991404083276e-2,4.398280816637893e-4
17.14,3.4736564036437045e-2,1.0652634359635713,0.21298645982259762,-0.21298645982259762,0.0,5.0022681616041294e-2,4.5363232082415363e-4
17.150000000000002,3.6880627138327474e-2,1.0631193728616808,0.21582616055548845,-0.21582616055548845,0.0,5.0023290465797426e-2,4.6580931594680715e-4
17.16,3.905092898594126e-2,1.060949071014067,0.21823420896726828,-0.21823420896726828,0.0,5.002381308498914e-2,4.7626169978109897e-4
17.17,4.1243128975583174e-2,1.0587568710244253,0.2202057889611136,-0.2202057889611136,0.0,5.002424529475338e-2,4.849058950659449e-4
17.18,4.3452842707273925e-2,1.0565471572927347,0.2217369573770367,-0.2217369573770367,0.0,5.0024583639140835e-2,4.916727828149772e-4
17.19,4.567565075355014e-2,1.0543243492464587,0.22282465187820574,-0.22282465187820574,0.0,5.0024825412749774e-2,4.965082549937541e-4
17.2,4.790710749831926e-2,1.0520928925016897,0.2234666970756184,-0.2234666970756184,0.0,5.0024968682358395e-2,4.993736471661783e-4
17.21,5.0142750028091744e-2,1.0498572499719172,0.22366180887887982,-0.22366180887887982,0.0,5.002501230238294e-2,5.002460476570538e-4
17.22,5.237810705780806e-2,1.0476218929422008,0.22340959706438349,-0.22340959706438349,0.0,5.0024955924037696e-2,4.991184807522078e-4
17.23,5.460870787340877e-2,1.0453912921266,0.22271056605575837,-0.22271056605575837,0.0,5.0024799998123905e-2,4.959999624763725e-4
17.240000000000002,5.683009127326267e-2,1.043169908726746,0.22156611391502173,-0.22156611391502173,0.0,5.002454577142516e-2,4.909154285015474e-4
17.25,5.903781449057005e-2,1.0409621855094386,0.21997852954645505,-0.21997852954645505,0.0,5.0024195276738195e-2,4.8390553476218486e-4
17.26,6.12274620788963e-2,1.0387725379211123,0.21795098811879546,-0.21795098811879546,0.0,5.0023751316618466e-2,4.7502633236759436e-4
17.27,6.339465474306477e-2,1.036605345256944,0.21548754471489825,-0.21548754471489825,0.0,5.0023217440971116e-2,4.6434881942058944e-4
17.28,6.553505809774712e-2,1.0344649419022616,0.21259312622157125,-0.21259312622157125,0.0,5.002259791866581e-2,4.5195837331451973e-4
17.29,6.764439133623398e-2,1.0323556086637746,0.2092735214758011,-0.2092735214758011,0.0,5.002189770340294e-2,4.379540680571329e-4
17.3,6.971843579204838e-2,1.0302815642079601,0.20553536968707936,-0.20553536968707936,0.0,5.002112239410372e-2,4.2244788207273994e-4
17.31,7.175304337627869e-2,1.0282469566237298,0.20138614715898345,-0.20138614715898345,0.0,5.002027819014132e-2,4.055638028246926e-4
17.32,7.374414487375645e-2,1.026255855126252,0.1968341523365696,-0.1968341523365696,0.0,5.001937184177059e-2,3.8743683541009257e-4
17.330000000000002,7.568775808148671e-2,1.0243122419185215,0.19188848920948257,-0.19188848920948257,0.0,5.00184105961532e-2,3.6821192306232754e-4
17.34,7.757999577305401e-2,1.0224200042269542,0.18655904910397655,-0.18655904910397655,0.0,5.001740213940891e-2,3.4804278817648855e-4
17.35,7.941707347307521e-2,1.020582926526933,0.1808564909002626,-0.1808564909002626,0.0,5.001635453515803e-2,3.2709070315883827e-4
17.36,8.119531702615027e-2,1.018804682973858,0.17479221971474812,-0.17479221971474812,0.0,5.0015276160044045e-2,3.0552320087917585e-4
17.37,8.291116994517303e-2,1.0170888300548353,0.16837836408980414,-0.16837836408980414,0.0,5.001417563675435e-2,2.8351273508531123e-4
17.38,8.456120052430546e-2,1.015438799475703,0.16162775173668056,-0.16162775173668056,0.0,5.001306176507324e-2,2.612353014630471e-4
17.39,8.61421087023893e-2,1.0138578912976193,0.15455388388008365,-0.15455388388008365,0.0,5.001194345151864e-2,2.3886903037104127e-4
17.400000000000002,8.765073266306835e-2,1.0123492673369403,0.14717090825572657,-0.14717090825572657,0.0,5.0010829638125795e-2,2.1659276251417798e-4
17.41,8.908405515842126e-2,1.0109159448415874,0.13949359081485804,-0.13949359081485804,0.0,5.000972923094654e-2,1.945846189291275e-4
17.42,9.043920954345734e-2,1.0095607904565513,0.1315372861923598,-0.1315372861923598,0.0,5.000865102883674e-2,1.7302057673307362e-4
17.43,9.171348550940653e-2,1.0082865144906021,0.12331790699747684,-0.12331790699747684,0.0,5.000760365310046e-2,1.5207306200748478e-4
17.44,9.290433450433691e-2,1.0070956654956718,0.11485189198859892,-0.11485189198859892,0.0,5.000659547855403e-2,1.319095710788918e-4
17.45,9.400937483025862e-2,1.0059906251697501,0.10615617319574382,-0.10615617319574382,0.0,5.000563456656107e-2,1.1269133121966072e-4
17.46,9.502639640651982e-2,1.0049736035934889,9.724814205649723e-2,-9.724814205649723e-2,0.0,5.0004728600574026e-2,9.457201147880496e-5
17.47,9.595336518996798e-2,1.0040466348100405,8.814561463313764e-2,-8.814561463313764e-2,0.0,5.000388482469702e-2,7.769649393862807e-5
17.48,9.678842724303623e-2,1.0032115727569721,7.886679598051174e-2,-7.886679598051174e-2,0.0,5.0003109985761754e-2,6.219971523335744e-5
17.490000000000002,9.75299124416184e-2,1.0024700875583898,6.943024373592482e-2,-6.943024373592482e-2,0.0,5.0002410279380384e-2,4.820558760595942e-5
17.5,9.817633781531736e-2,1.0018236621846908,5.985483100386604e-2,-5.985483100386604e-2,0.0,5.0001791300405045e-2,3.582600809917674e-5
17.51,9.872641051338568e-2,1.0012735894866223,5.01597086097995e-2,-5.01597086097995e-2,0.0,5.000125799819194e-2,2.5159963837062494e-5
17.52,9.917903039042723e-2,1.0008209696095807,4.036426679851335e-2,-4.036426679851335e-2,0.0,5.000081463702506e-2,1.6292740499523867e-5
17.53,9.953329220668794e-2,1.00046670779332,3.0488096453630188e-2,-3.0488096453630188e-2,0.0,5.00004647620206e-2,9.295240410295265e-6
17.54,9.978848743853529e-2,1.0002115125614728,2.0550949915839768e-2,-2.0550949915839768e-2,0.0,5.000021117077905e-2,4.223415579346349e-6
